q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
28,1,812,"Recall what happened involving Scarlett Thomas and subspace antenna failure at Mercury Twilight Observatory on April 09, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2226}, {Mercury Twilight Observatory}, {Scarlett Thomas}, {subspace antenna failure})",Other entities,all,set(),{43},{43: []},0,1,set(),
28,1,784,"Recall what happened involving Lily Nguyen and fusion core breach at Sedna Long Range Observatory on April 09, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2226}, {Sedna Long Range Observatory}, {Lily Nguyen}, {fusion core breach})",Other entities,all,set(),{22},{22: []},0,1,set(),
28,1,737,"Recall what happened involving Ezra Edwards and plasma conduit rupture at Titania Quantum Lab on December 03, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({December 03, 2226}, {Titania Quantum Lab}, {Ezra Edwards}, {plasma conduit rupture})",Other entities,all,set(),{23},{23: []},0,1,set(),
28,1,820,"Recall what happened involving Zoe Brown and subspace antenna failure at Europa Subsurface Laboratory on December 26, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({December 26, 2226}, {Europa Subsurface Laboratory}, {Zoe Brown}, {subspace antenna failure})",Other entities,all,set(),{46},{46: []},0,1,set(),
1,0,1552,"Consider all events that happened on August 19, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 19, 2225}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
1,0,1553,"Consider all events that happened on August 24, 2226. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 24, 2226}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'date', 'location', 'entity'}",False
1,0,1554,"Consider all events that happened on August 27, 2224. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 27, 2224}, *, *, *)",Entities,all,set(),set(),{},0,0,{'date'},False
1,0,1555,"Consider all events that happened on February 03, 2224. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({February 03, 2224}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
1,0,1556,"Consider all events that happened on February 22, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({February 22, 2225}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'date', 'entity'}",False
0,0,1866,"Recall all the events that occurred on August 19, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 19, 2225}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
0,0,1867,"Recall all the events that occurred on August 24, 2226. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 24, 2226}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'date', 'location', 'entity'}",False
0,0,1868,"Recall all the events that occurred on August 27, 2224. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 27, 2224}, *, *, *)",Spaces,all,set(),set(),{},0,0,{'date'},False
0,0,1869,"Recall all the events that occurred on February 03, 2224. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({February 03, 2224}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
0,0,1870,"Recall all the events that occurred on February 22, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({February 22, 2225}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'date', 'entity'}",False
2,0,2108,"Reflect on August 19, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 19, 2225}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False
2,0,2109,"Reflect on August 24, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 24, 2226}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date', 'location', 'entity'}",False
2,0,2110,"Reflect on August 27, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 27, 2224}, *, *, *)",Event contents,all,set(),set(),{},0,0,{'date'},False
2,0,2125,"Reflect on February 03, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({February 03, 2224}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date', 'entity'}",False
2,0,2126,"Reflect on February 22, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({February 22, 2225}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'date', 'entity'}",False
1,1,207,"Consider all events that happened on December 03, 2226. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({December 03, 2226}, *, *, *)",Entities,all,{'Ezra Edwards'},{23},{23: 'Ezra Edwards'},1,1,set(),
1,1,210,"Consider all events that happened on January 03, 2226. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({January 03, 2226}, *, *, *)",Entities,all,{'Carter Stewart'},{29},{29: 'Carter Stewart'},1,1,set(),
1,1,211,"Consider all events that happened on January 26, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({January 26, 2225}, *, *, *)",Entities,all,{'Zoe Brown'},{38},{38: 'Zoe Brown'},1,1,set(),
1,1,212,"Consider all events that happened on July 25, 2224. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({July 25, 2224}, *, *, *)",Entities,all,{'Levi Rodriguez'},{50},{50: 'Levi Rodriguez'},1,1,set(),
1,1,215,"Consider all events that happened on March 23, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({March 23, 2225}, *, *, *)",Entities,all,{'Henry Reed'},{44},{44: 'Henry Reed'},1,1,set(),
0,1,564,"Recall all the events that occurred on December 03, 2226. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({December 03, 2226}, *, *, *)",Spaces,all,{'Titania Quantum Lab'},{23},{23: 'Titania Quantum Lab'},1,1,set(),
0,1,567,"Recall all the events that occurred on January 03, 2226. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({January 03, 2226}, *, *, *)",Spaces,all,{'Phobos Military Base'},{29},{29: 'Phobos Military Base'},1,1,set(),
0,1,568,"Recall all the events that occurred on January 26, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({January 26, 2225}, *, *, *)",Spaces,all,{'Luna Shackleton Crater Colony'},{38},{38: 'Luna Shackleton Crater Colony'},1,1,set(),
0,1,569,"Recall all the events that occurred on July 25, 2224. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({July 25, 2224}, *, *, *)",Spaces,all,{'Hydra Cloud Facility'},{50},{50: 'Hydra Cloud Facility'},1,1,set(),
0,1,572,"Recall all the events that occurred on March 23, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({March 23, 2225}, *, *, *)",Spaces,all,{'Luna Shackleton Crater Colony'},{44},{44: 'Luna Shackleton Crater Colony'},1,1,set(),
2,1,841,"Reflect on December 03, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({December 03, 2226}, *, *, *)",Event contents,all,{'plasma conduit rupture'},{23},{23: 'plasma conduit rupture'},1,1,set(),
2,1,856,"Reflect on January 03, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({January 03, 2226}, *, *, *)",Event contents,all,{'antimatter cascade'},{29},{29: 'antimatter cascade'},1,1,set(),
2,1,857,"Reflect on January 26, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({January 26, 2225}, *, *, *)",Event contents,all,{'cryo-pod integrity breach'},{38},{38: 'cryo-pod integrity breach'},1,1,set(),
2,1,863,"Reflect on July 25, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({July 25, 2224}, *, *, *)",Event contents,all,{'cryo-pod integrity breach'},{50},{50: 'cryo-pod integrity breach'},1,1,set(),
2,1,876,"Reflect on March 23, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({March 23, 2225}, *, *, *)",Event contents,all,{'magnetic confinement rupture'},{44},{44: 'magnetic confinement rupture'},1,1,set(),
2,2,842,"Reflect on December 26, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({December 26, 2226}, *, *, *)",Event contents,all,{'subspace antenna failure'},"{46, 15}","{15: 'subspace antenna failure', 46: 'subspace antenna failure'}",1,2,set(),
2,2,880,"Reflect on May 28, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({May 28, 2225}, *, *, *)",Event contents,all,"{'atmospheric scrubber failure', 'magnetic confinement rupture'}","{52, 45}","{45: 'magnetic confinement rupture', 52: 'atmospheric scrubber failure'}",2,2,set(),
2,2,889,"Reflect on October 12, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({October 12, 2224}, *, *, *)",Event contents,all,"{'subspace antenna failure', 'antimatter cascade'}","{32, 27}","{27: 'subspace antenna failure', 32: 'antimatter cascade'}",2,2,set(),
2,2,891,"Reflect on October 27, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({October 27, 2224}, *, *, *)",Event contents,all,"{'tachyon field surge', 'matter synthesizer overload'}","{28, 30}","{28: 'matter synthesizer overload', 30: 'tachyon field surge'}",2,2,set(),
2,2,902,"Reflect on September 27, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({September 27, 2225}, *, *, *)",Event contents,all,"{'digital afterlife server shutdown', 'antimatter cascade'}","{8, 24}","{8: 'digital afterlife server shutdown', 24: 'antimatter cascade'}",2,2,set(),
