q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
28,1,750,"Recall what happened involving Benjamin Green and cryo-pod integrity breach at Hydra Cloud Facility on April 09, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2226}, {Hydra Cloud Facility}, {Benjamin Green}, {cryo-pod integrity breach})",Other entities,all,{'Meredith Gardner'},{14},{14: ['Meredith Gardner']},1,1,set(),
28,1,849,"Recall what happened involving Scarlett Thomas and subspace antenna failure at Mercury Twilight Observatory on April 09, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2226}, {Mercury Twilight Observatory}, {Scarlett Thomas}, {subspace antenna failure})",Other entities,all,set(),{46},{46: []},0,1,set(),
28,1,815,"Recall what happened involving Lily Nguyen and fusion core breach at Sedna Long Range Observatory on April 09, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2226}, {Sedna Long Range Observatory}, {Lily Nguyen}, {fusion core breach})",Other entities,all,set(),{23},{23: []},0,1,set(),
28,1,768,"Recall what happened involving Ezra Edwards and plasma conduit rupture at Titania Quantum Lab on December 03, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({December 03, 2226}, {Titania Quantum Lab}, {Ezra Edwards}, {plasma conduit rupture})",Other entities,all,set(),{24},{24: []},0,1,set(),
28,1,857,"Recall what happened involving Zoe Brown and subspace antenna failure at Europa Subsurface Laboratory on December 26, 2226 and list only who else was involved (if anyone).","(t, s, ent, c)","({December 26, 2226}, {Europa Subsurface Laboratory}, {Zoe Brown}, {subspace antenna failure})",Other entities,all,set(),{49},{49: []},0,1,set(),
1,0,1630,"Consider all events that happened on August 12, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 12, 2225}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'location', 'entity', 'date'}",False
1,0,1631,"Consider all events that happened on August 27, 2224. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({August 27, 2224}, *, *, *)",Entities,all,set(),set(),{},0,0,{'date'},False
1,0,1632,"Consider all events that happened on December 10, 2226. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({December 10, 2226}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'date'}",False
1,0,1633,"Consider all events that happened on January 22, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({January 22, 2225}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'location', 'entity', 'date'}",False
1,0,1634,"Consider all events that happened on January 24, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({January 24, 2225}, *, *, *)",Entities,all,set(),set(),{},0,0,"{'content', 'date'}",False
0,0,1959,"Recall all the events that occurred on August 12, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 12, 2225}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'location', 'entity', 'date'}",False
0,0,1960,"Recall all the events that occurred on August 27, 2224. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({August 27, 2224}, *, *, *)",Spaces,all,set(),set(),{},0,0,{'date'},False
0,0,1961,"Recall all the events that occurred on December 10, 2226. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({December 10, 2226}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'date'}",False
0,0,1962,"Recall all the events that occurred on January 22, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({January 22, 2225}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'location', 'entity', 'date'}",False
0,0,1963,"Recall all the events that occurred on January 24, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({January 24, 2225}, *, *, *)",Spaces,all,set(),set(),{},0,0,"{'content', 'date'}",False
2,0,2212,"Reflect on August 12, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 12, 2225}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'location', 'entity', 'date'}",False
2,0,2213,"Reflect on August 27, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 27, 2224}, *, *, *)",Event contents,all,set(),set(),{},0,0,{'date'},False
2,0,2223,"Reflect on December 10, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({December 10, 2226}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date'}",False
2,0,2236,"Reflect on January 22, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({January 22, 2225}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'location', 'entity', 'date'}",False
2,0,2237,"Reflect on January 24, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({January 24, 2225}, *, *, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'date'}",False
0,1,589,"Recall all the events that occurred on December 03, 2226. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({December 03, 2226}, *, *, *)",Spaces,all,{'Titania Quantum Lab'},{24},{24: 'Titania Quantum Lab'},1,1,set(),
0,1,593,"Recall all the events that occurred on January 26, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({January 26, 2225}, *, *, *)",Spaces,all,{'Luna Shackleton Crater Colony'},{41},{41: 'Luna Shackleton Crater Colony'},1,1,set(),
0,1,594,"Recall all the events that occurred on July 25, 2224. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({July 25, 2224}, *, *, *)",Spaces,all,{'Hydra Cloud Facility'},{53},{53: 'Hydra Cloud Facility'},1,1,set(),
0,1,597,"Recall all the events that occurred on March 23, 2225. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({March 23, 2225}, *, *, *)",Spaces,all,{'Luna Shackleton Crater Colony'},{47},{47: 'Luna Shackleton Crater Colony'},1,1,set(),
0,1,598,"Recall all the events that occurred on May 07, 2224. Without describing the events, list all the unique locations where these events took place.","(t, *, *, *)","({May 07, 2224}, *, *, *)",Spaces,all,{'Dyson Swarm Control'},{4},{4: 'Dyson Swarm Control'},1,1,set(),
1,1,216,"Consider all events that happened on December 03, 2226. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({December 03, 2226}, *, *, *)",Entities,all,{'Ezra Edwards'},{24},{24: 'Ezra Edwards'},1,1,set(),
1,1,220,"Consider all events that happened on January 26, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({January 26, 2225}, *, *, *)",Entities,all,{'Zoe Brown'},{41},{41: 'Zoe Brown'},1,1,set(),
1,1,221,"Consider all events that happened on July 25, 2224. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({July 25, 2224}, *, *, *)",Entities,all,{'Levi Rodriguez'},{53},{53: 'Levi Rodriguez'},1,1,set(),
1,1,224,"Consider all events that happened on March 23, 2225. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({March 23, 2225}, *, *, *)",Entities,all,{'Henry Reed'},{47},{47: 'Henry Reed'},1,1,set(),
1,1,225,"Consider all events that happened on May 07, 2224. Provide a list of all protagonists involved in any of these events, without describing the events themselves.","(t, *, *, *)","({May 07, 2224}, *, *, *)",Entities,all,{'Zoe Brown'},{4},{4: 'Zoe Brown'},1,1,set(),
2,1,878,"Reflect on December 03, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({December 03, 2226}, *, *, *)",Event contents,all,{'plasma conduit rupture'},{24},{24: 'plasma conduit rupture'},1,1,set(),
2,1,894,"Reflect on January 26, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({January 26, 2225}, *, *, *)",Event contents,all,{'cryo-pod integrity breach'},{41},{41: 'cryo-pod integrity breach'},1,1,set(),
2,1,900,"Reflect on July 25, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({July 25, 2224}, *, *, *)",Event contents,all,{'cryo-pod integrity breach'},{53},{53: 'cryo-pod integrity breach'},1,1,set(),
2,1,913,"Reflect on March 23, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({March 23, 2225}, *, *, *)",Event contents,all,{'magnetic confinement rupture'},{47},{47: 'magnetic confinement rupture'},1,1,set(),
2,1,914,"Reflect on May 07, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({May 07, 2224}, *, *, *)",Event contents,all,{'vacuum seal deterioration'},{4},{4: 'vacuum seal deterioration'},1,1,set(),
2,2,879,"Reflect on December 26, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({December 26, 2226}, *, *, *)",Event contents,all,{'subspace antenna failure'},"{49, 15}","{15: 'subspace antenna failure', 49: 'subspace antenna failure'}",1,2,set(),
2,2,893,"Reflect on January 03, 2226. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({January 03, 2226}, *, *, *)",Event contents,all,{'antimatter cascade'},"{18, 30}","{18: 'antimatter cascade', 30: 'antimatter cascade'}",1,2,set(),
2,2,917,"Reflect on May 28, 2225. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({May 28, 2225}, *, *, *)",Event contents,all,"{'atmospheric scrubber failure', 'magnetic confinement rupture'}","{48, 55}","{48: 'magnetic confinement rupture', 55: 'atmospheric scrubber failure'}",2,2,set(),
2,2,928,"Reflect on October 12, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({October 12, 2224}, *, *, *)",Event contents,all,"{'antimatter cascade', 'subspace antenna failure'}","{33, 28}","{28: 'subspace antenna failure', 33: 'antimatter cascade'}",2,2,set(),
2,2,930,"Reflect on October 27, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({October 27, 2224}, *, *, *)",Event contents,all,"{'matter synthesizer overload', 'tachyon field surge'}","{29, 31}","{29: 'matter synthesizer overload', 31: 'tachyon field surge'}",2,2,set(),
